"episode"	"instance"	"seed"	"A_DN_HistogramMode_5"	"A_DN_HistogramMode_10"	"A_CO_f1ecac"	"A_CO_FirstMin_ac"	"A_CO_HistogramAMI_even_2_5"	"A_CO_trev_1_num"	"A_MD_hrv_classic_pnn40"	"A_SB_BinaryStats_mean_longstretch1"	"A_SB_TransitionMatrix_3ac_sumdiagcov"	"A_PD_PeriodicityWang_th0_01"	"A_CO_Embed2_Dist_tau_d_expfit_meandiff"	"A_IN_AutoMutualInfoStats_40_gaussian_fmmi"	"A_FC_LocalSimple_mean1_tauresrat"	"A_DN_OutlierInclude_p_001_mdrmd"	"A_DN_OutlierInclude_n_001_mdrmd"	"A_SP_Summaries_welch_rect_area_5_1"	"A_SB_BinaryStats_diff_longstretch0"	"A_SB_MotifThree_quantile_hh"	"A_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1"	"A_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1"	"A_SP_Summaries_welch_rect_centroid"	"A_FC_LocalSimple_mean3_stderr"	"A_DN_Mean"	"A_DN_Spread_Std"	"R_DN_HistogramMode_5"	"R_DN_HistogramMode_10"	"R_CO_f1ecac"	"R_CO_FirstMin_ac"	"R_CO_HistogramAMI_even_2_5"	"R_CO_trev_1_num"	"R_MD_hrv_classic_pnn40"	"R_SB_BinaryStats_mean_longstretch1"	"R_SB_TransitionMatrix_3ac_sumdiagcov"	"R_PD_PeriodicityWang_th0_01"	"R_CO_Embed2_Dist_tau_d_expfit_meandiff"	"R_IN_AutoMutualInfoStats_40_gaussian_fmmi"	"R_FC_LocalSimple_mean1_tauresrat"	"R_DN_OutlierInclude_p_001_mdrmd"	"R_DN_OutlierInclude_n_001_mdrmd"	"R_SP_Summaries_welch_rect_area_5_1"	"R_SB_BinaryStats_diff_longstretch0"	"R_SB_MotifThree_quantile_hh"	"R_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1"	"R_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1"	"R_SP_Summaries_welch_rect_centroid"	"R_FC_LocalSimple_mean3_stderr"	"R_DN_Mean"	"R_DN_Spread_Std"
"3362"	389	30	8	-0.055738368981268	-0.341811181712178	1	1	0.0073040664959868	-1.13604908005394	0.595659565956596	9	0.0403437783522327	6	0.0950470042470966	1	1	-0.3237	0.1636	0.184085748457759	4	1.73728491411708	0.84	0.82	1.69619925620466	1.14494749985109	-3.88825447533714e-15	1.0000000000001	-6.68515209905132	-3.27119204188483	3	8576	0.00102121327668587	6.07175109952754	0.0012001200120012	8575	0.333333333333333	0	0.000503493770284337	8	0.000702247191011236	0.1425	-0.9615	0.652336488191712	1	0	0.7	0.58	0.332106840577263	0.500848749400291	2.20798046512982e-14	1.00000000000002
"3363"	30	31	8	-0.219621368577416	-0.492647524636875	1	1	0.00483314401156601	-1.14630481107208	0.742074207420742	9	0.0201205905835775	5	0.103043101675044	1	1	-0.274	0.1619	0.145721229909496	5	1.9707000254309	0.84	0.74	1.89791772981163	1.14823359241476	9.23658927121096e-15	1.00000000000004	-6.16853055217148	-3.04759405849762	7	8303	0.00975172583676262	1.28032986600625	0.0009000900090009	8302	0.0740740740740741	0	0.00755072194387019	7	0.00145772594752187	0.27505	-0.8302	0.732362813899588	1	0.617444260924048	0.38	0.86	0.17103885784926	0.393283193340406	-5.79214315399312e-14	1.00000000000024
"3364"	70	31	8	-0.196519713308927	-0.477851192835879	1	1	0.00497021517768254	-1.15633060740813	0.732573257325733	10	0.0213928150157417	6	0.0997854144289637	1	1	-0.2882	0.1675	0.150152714446262	4	1.95335354599809	0.76	0.76	1.87682549397821	1.14798022129675	-3.37456035337524e-15	1.00000000000004	-6.54186168669452	-3.24042537035127	4	9641	0.00190375938082427	2.73801397747752	0.0012001200120012	9640	0.333333333333333	0	0.00245552866825016	4	0.0139275766016713	0.036	-0.9972	0.683456429205691	1	0	0.76	0.68	0.319834994274177	0.363707256895142	3.00203459313586e-14	0.999999999999666
"3365"	110	31	8	-0.268602977714205	-0.518852268850356	1	1	0.00587540428363132	-1.16227846674772	0.747974797479748	11	0.0206887575446213	4	0.113461488470606	1	1	-0.2794	0.171	0.142885748037612	4	1.96240621317874	0.86	0.82	1.90712161453895	1.14609429137331	-1.13520415290225e-14	1.00000000000005	-3.45370569268874	-1.70154322800036	13	9965	0.0115848412355207	0.144593468988031	0.0014001400140014	9964	0.333333333333333	0	0.025323088863862	12	0.0251798561151079	0.00360000000000005	-0.9983	0.935601898855346	1	0	0.42	0.3	0.0770825345912586	0.162979044226476	-2.01140576416847e-14	0.999999999999935
"3366"	150	31	8	-0.229252880996478	-0.49906626901042	1	1	0.00536863364217492	-1.18157690622351	0.741574157415742	9	0.021134176623983	4	0.107060893017098	1	1	-0.2629	0.1676	0.140196099128718	4	1.95560038235381	0.82	0.76	1.92246142241781	1.14957043723496	-8.84664563827187e-15	0.999999999999978	-3.39030434478161	-1.66575770394293	9	9382	0.00799495860559925	0.183102200176653	0.001000100010001	9381	0.145833333333333	0	0.0195320879494943	4	0.00579950289975145	0.0619000000000001	-0.9977	0.931205423072269	1	0.652020890393277	0.32	0.18	0.114281568697488	0.223500465393216	1.88416088287013e-15	0.99999999999996
"3367"	190	31	8	-0.205531313820053	-0.487514341509649	1	1	0.00490127501207236	-1.22099784739879	0.739473947394739	9	0.0211636691888678	5	0.101480895266962	1	1	-0.2487	0.1813	0.150599580464583	5	1.95515304963993	0.82	0.82	1.87068957082666	1.15001527373583	-4.63604710176924e-15	0.999999999999967	-6.77552377928636	-3.34875127168564	15	9742	0.00102121327668587	4.55120652837008	0.0013001300130013	9741	0.111111111111111	0	0.000937244861751975	2	0.00107758620689655	0.15395	-0.9963	0.691917336716902	1	0	0.62	0.48	0.116582539879316	0.315126064719888	3.62084112692784e-14	0.999999999999916
"3368"	230	31	8	-0.207268428252772	-0.491799791306735	1	1	0.00442125471365189	-1.12978627451586	0.747574757475748	10	0.0204314760909034	4	0.0975406460228122	1	1	-0.25305	0.1779	0.143401483025096	5	1.96712415869423	0.82	0.72	1.92131093682689	1.14918186193974	-7.4762640522863e-15	1.00000000000003	-6.27968340610654	-3.07872835152944	3	7570	0.00190375938082427	2.58668828103298	0.0011001100110011	7569	0.0740740740740741	0	0.00233699774443434	5	0.00207182320441989	0.6946	-0.9634	0.645772702526312	1	1.06649405391644	0.12	0.5	0.447155399668694	0.56824208512429	1.37989175641451e-14	1.00000000000018
"3369"	270	31	8	-0.224659572656614	-0.499204894274627	1	1	0.00762561853876449	-1.21756055841364	0.743174317431743	10	0.0201395377061459	6	0.101355603301708	1	1	-0.2632	0.17305	0.146475908969543	5	1.97088036866469	0.8	0.78	1.86417015247815	1.15115994197654	7.5254247278167e-15	0.999999999999962	-6.47291257598122	-3.21107790922861	3	9574	0.00396451324306189	3.32061392224171	0.0009000900090009	9573	0.333333333333333	0	0.00161964227202356	2	0.00704225352112676	0.0427	-0.9962	0.670476180826471	1	0	0.58	0.48	0.304878681592291	0.406571181499802	-3.05791378329978e-14	0.999999999999788
"3370"	310	31	8	-0.243805649103535	-0.516208999593958	1	1	0.00623696469614532	-1.22382445270631	0.750575057505751	10	0.0204953955408209	6	0.104022029975512	1	1	-0.2588	0.168	0.142637956584131	6	1.96863155553457	0.82	0.72	1.88334491232672	1.15266947364458	6.96820379175733e-15	0.999999999999877	-7.33395923592186	-3.62924443882095	20	9886	0	24.4394524554068	0.0007000700070007	9885	0.145833333333333	0	0.00146275080186291	8	0.00816326530612245	0.0115000000000001	-0.996	0.620345413713524	1	0.680286314590756	0.64	0.52	0.118116520667202	0.222311593561699	5.14924214378709e-14	0.99999999999995
"3371"	350	31	8	-0.213370762882626	-0.492375179675545	1	1	0.00729971607948833	-1.16772110588495	0.737473747374737	13	0.0205643593328897	5	0.10462495198645	1	1	-0.2962	0.1849	0.154560942075517	7	1.96667003274725	0.84	0.8	1.89139831146312	1.14058313609655	-5.58217916335479e-15	0.9999999999999	-6.76669336015759	-3.35085918297807	7	9642	0.00396451324306189	6.99022095786615	0.0012001200120012	9641	0.333333333333333	0	0.000240256839401015	2	0.00837988826815642	0.0359	-0.9978	0.737599622024949	1	0	0.34	0.64	0.155699049970403	0.246572487390223	3.70252273285132e-14	1.00000000000075
"3372"	390	31	8	-0.132969072420812	-0.450157189896128	1	1	0.00334838370972826	-1.18393645172038	0.742574257425743	9	0.0208356769270286	8	0.0892086476019227	1	1	-0.2932	0.176	0.145543950849373	5	1.96136557208617	0.78	0.76	1.87490801799335	1.14830375081179	4.23194812526617e-16	0.9999999999999	-5.1661198576408	-2.49426554504521	6	7703	0.0062494867770595	1.4785413684405	0.0014001400140014	7702	0.111111111111111	2046	0.00355715536442451	21	0.00379939209726444	0.2729	-0.9872	0.759722699009767	1	0	0.28	0.68	0.202101968803947	0.404862708088322	-6.24531371062886e-14	1.00000000000003
"3373"	31	32	8	0.502073074243351	0.0648952197837663	1	3	0.00385958710521871	-1.15751784089687	0.287028702870287	9	0.333333333333333	3	0.0848849168203901	2	0.000485436893203883	-0.4853	0.1047	0.272423797558864	4	0.918851225517067	0.86	0.74	1.34453416058185	1.1134400787304	1.74242842376771e-15	1.00000000000017	-3.11640284509817	-1.51174058273016	28	9672	0.0211065162828289	0.172051088628248	0.0008000800080008	9671	0.333333333333333	0	0.0178617246288855	20	0.00914634146341463	0.0328999999999999	-0.9967	0.94733040504969	1	0	0.6	0.56	0.0395000052880579	0.166695844207896	-1.43577738587197e-13	1.00000000000058
"3374"	71	32	8	0.548418787151824	0.0947820764494501	1	2	0.00258543860242333	-1.16129956247578	0.272227222722272	10	0.0666666666666667	2	0.0818737337403206	1	0.0005824111822947	-0.5118	0.09595	0.265020815279983	5	0.887430024017479	0.84	0.74	1.39477203138511	1.1113582014239	1.10865205904531e-14	1.00000000000032	-4.52559296353752	-2.21947464994338	12	9633	0.0086394097911943	1.8819391996569	0.0012001200120012	9632	0.333333333333333	0	0.0010713487301032	7	0.00817438692098093	0.0367999999999999	-0.9986	0.820299450272513	1	0	0.58	0.62	0.086286419318573	0.244726497088258	-2.70175271044337e-15	0.999999999999727
"3375"	111	32	8	0.470069938597397	0.0520141014598473	1	2	0.00442324705251572	-1.11122673719401	0.278127812781278	10	0.106666666666667	3	0.0870122819954607	1	0.000539083557951483	-0.4982	0.1051	0.259218852550188	4	0.902791059423444	0.84	0.8	1.39285455540025	1.12005961545715	-2.63097432728898e-14	1.00000000000022	-5.32059509846079	-2.62321799978164	18	9766	0.0074081341954435	3.33607011204236	0.0011001100110011	9765	0.333333333333333	0	0.000136589183272538	7	0.0127659574468085	0.0235000000000001	-0.9987	0.822316079741936	1	0	0.42	0.54	0.0705631162427441	0.198643423273627	1.90543414380073e-15	1.00000000000038
"3376"	151	32	8	0.482017846576553	0.0623248690282517	1	2	0.00365353038987617	-1.11296185232302	0.26972697269727	10	0.106666666666667	6	0.0775558436155633	1	0.00051975051975052	-0.5401	0.106	0.258496546674576	5	0.887189876736986	0.88	0.76	1.43158757029437	1.11258071768195	7.35956851016795e-15	1.00000000000006	-7.33785704641737	-3.62606652449221	6	9198	0.00190375938082427	5.61317570275093	0.0013001300130013	9197	0.111111111111111	0	0.000641899847384287	5	0.00142500890630566	0.2874	-0.9841	0.633873921620441	1	0	0.22	0.18	0.225495175819204	0.312825659436227	2.60982624400441e-15	1.00000000000044
"3377"	191	32	8	0.571805422096855	0.109504668113681	1	3	0.00221453622252236	-1.12709364772862	0.265126512651265	9	0.12962962962963	9	0.0796370422870176	2	0.000640204865556978	-0.5346	0.09285	0.259133007786163	4	0.876078687504457	0.84	0.8	1.40129144973363	1.12008582358831	-4.38441505323794e-15	0.999999999999865	-2.54056206928229	-1.193555869453	65	8655	0.0111767242744174	0.0713224974512921	0.0012001200120012	8654	0.106666666666667	0	0.0298623703035034	40	0.00359281437125748	0.1348	-0.9726	0.960692850182509	1	0	0.24	0.12	0.0329805869395435	0.154126343590331	9.92287918499812e-15	1.00000000000049
"3378"	231	32	8	0.489912935629458	0.0644790482808399	1	2	0.00284870299014875	-1.17071134485658	0.275127512751275	13	0.333333333333333	4	0.0746806077851801	1	0.000457456541628545	-0.5342	0.1047	0.258038146690888	4	0.894642977991978	0.82	0.72	1.39553902177905	1.12021351757815	1.51547552285081e-14	1.00000000000012	-3.91594884453621	-1.84479724430977	17	7638	0.00162644504573327	4.91875032021536	0.0008000800080008	7637	0.111111111111111	1250	0.00141704529251739	40	0.000352733686067019	0.303	-0.9889	0.806309450538989	1	0	0.88	0.18	0.143427203667317	0.459143013955381	-5.69299218877717e-14	0.999999999999768
"3379"	271	32	8	0.588435076338235	0.112375644919653	1	3	0.00295133910765392	-1.19325204796076	0.277027702770277	16	0.333333333333333	5	0.0775318683826058	2	0.000557724484104852	-0.5308	0.1033	0.266248919407251	5	0.901480723760275	0.86	0.76	1.42008271438523	1.10898840281378	7.71986918834955e-15	1.00000000000007	-2.85263757855795	-1.35423689283252	41	9278	0.0384444013140416	0.65548908083729	0.001000100010001	9277	0.111111111111111	655	0.00133946317030815	40	0.00180635838150289	0.2801	-0.9933	0.922510433503405	1	0	0.48	0.34	0.029912625363772	0.247264081522211	7.15618286850628e-14	0.999999999999992
"3380"	311	32	8	0.448262715242798	0.0494826419325042	1	2	0.00238314189311693	-1.16399043621121	0.25992599259926	9	0.0462962962962963	4	0.0862822663784112	1	0.000604229607250755	-0.5192	0.0940000000000001	0.257161957639569	5	0.863503565715849	0.88	0.84	1.39975746894574	1.12105793319334	2.00672811700997e-14	1.00000000000014	-2.3071601024222	-1.09955233269545	48	9657	0.0327307638810585	0.194249800178643	0.001000100010001	9656	0.333333333333333	254	0.00566353715195899	40	0.00583090379008746	0.0344	-0.9943	0.955805574968634	1	0	0.62	0.5	0.0222427214243433	0.13389007749662	-6.10897971098368e-14	1.00000000000009
"3381"	351	32	8	0.526012139986063	0.08230466646423	1	2	0.00158693476853246	-1.18065139706749	0.272827282728273	11	0.12962962962963	2	0.0725150218109651	1	0.000640614990390775	-0.4743	0.0972	0.260108394256451	4	0.892140786740046	0.8	0.78	1.41969921918825	1.11703855511232	-1.76048842170928e-14	0.999999999999712	-7.33375904432528	-3.61957202801234	9	9622	0.00171276693184603	9.48938124005715	0.0012001200120012	9621	0.166666666666667	0	0.000418476850950792	3	0.00115420129270545	0.4387	-0.9981	0.658994665316583	1	0.686537718786419	0.58	0.42	0.182927208955375	0.255406539320264	-1.64010999226249e-14	1.00000000000006
"3382"	391	32	8	0.417701888108014	0.0328037524907939	1	4	0.00470512109640716	-1.13146579834868	0.262826282628263	12	0.12962962962963	11	0.0946185067527067	3	0.00068073519400953	-0.5003	0.0878000000000001	0.262210791068456	5	0.871694765389675	0.86	0.74	1.39477203138511	1.12063627699484	-1.03957953356826e-15	0.999999999999921	-3.89492108844001	-1.93269584650531	5	9983	0.00505185882938089	0.471963225313306	0.0007000700070007	9982	0.333333333333333	0	0.00782789225410926	5	0.294117647058824	0.00180000000000002	-0.9992	0.923769006784134	1	0	0.24	0.2	0.202101968803947	0.34425282034748	5.40007809302079e-14	0.999999999999861
"3383"	32	33	8	0.307647787478386	-0.0853188928006371	1	2	0.00209429287891534	-1.05908172986223	0.410941094109411	10	0.0740740740740741	2	0.095545638666739	1	0.000610500610500611	-0.4358	0.14315	0.245294138590706	5	1.12828823956552	0.88	0.8	1.50598563850683	1.1177090393251	3.0812019602422e-16	1.00000000000016	-5.01310673225578	-2.4297321840263	3	7455	0.00162644504573327	4.55006342617225	0.0009000900090009	7454	0.0740740740740741	0	0.000754256869374019	6	0.00152021891152326	0.7256	-0.9694	0.736752683313142	1	1.09078464217167	0.12	0.48	0.360868980350121	0.530175571071232	-4.63492910718344e-14	0.999999999999974
"3384"	72	33	8	0.222167937522903	-0.12377125991275	1	2	0.00321827555888009	-1.05803686061684	0.406040604060406	10	0.166666666666667	2	0.101167406938808	1	0.00043994720633524	-0.4734	0.1377	0.243981824881966	5	1.12190053687046	0.8	0.8	1.55814098529494	1.11437864151799	2.25752527782674e-14	0.999999999999904	-4.05057256232211	-1.9945332468938	6	9100	0.00653260307989147	0.881950450498045	0.0011001100110011	9099	0.333333333333333	0	0.00338809719860177	3	0.0155555555555556	0.0901000000000001	-0.9099	0.895825794477114	1	0	0.22	0.74	0.179859247379603	0.301904265659945	-5.88626231090572e-15	0.999999999999634
"3385"	112	33	8	0.228855854861214	-0.117309701633665	1	2	0.00578038824444931	-1.04302912651174	0.393439343934393	10	0.0740740740740741	3	0.0964447388682791	1	0.000383141762452107	-0.4392	0.1473	0.24219329409511	5	1.10313134929412	0.86	0.76	1.48067495550671	1.12166551918999	-2.5911606194029e-15	0.999999999999857	-1.8278200920996	-0.791586895607024	145	8071	0.0199804916785963	0.0970898068909309	0.0007000700070007	8070	0.106666666666667	332	0.0110703518247389	40	0.00157150340492404	0.193	-0.9121	0.974646513014899	1	0	0.46	0.88	0.0230097118182861	0.154610777595308	-2.31234731362662e-13	0.99999999999994
"3386"	152	33	8	0.184038641360539	-0.14703412722971	1	2	0.00646350915212917	-1.11508081702071	0.415241524152415	9	0.173333333333333	4	0.101036811315784	1	0.000552486187845304	-0.4315	0.13585	0.233570382324762	4	1.13576218866206	0.82	0.8	1.50867010488563	1.12679078309235	1.3646572760706e-14	0.99999999999993	-2.307590851766	-1.02946449623447	97	8780	0.0563487547673976	0.0784062868435688	0.001000100010001	8779	0.333333333333333	1032	0.0271806482211995	40	0.00164609053497942	0.1221	-0.9899	0.967371120238982	1	0	0.12	0.88	0.0118883511061145	0.155739107840856	-3.2898911372925e-14	0.999999999999182
"3387"	192	33	8	0.281569507998321	-0.0977501928112679	1	1	0.00478345050721236	-1.0514325449262	0.411841184118412	11	0.166666666666667	7	0.0916727270098283	4	0.000426985482493595	-0.4488	0.1532	0.236713392940945	5	1.13281328233208	0.82	0.74	1.5251603983554	1.1210916362972	-5.38227240554079e-15	1.00000000000002	-5.19612476076797	-2.54291002757021	14	6170	0.0155926469408972	6.34376718515574	0.0009000900090009	6169	0.166666666666667	0	0.00113681036521865	15	0.00105042016806723	0.3831	-0.9808	0.732781381115291	1	0.666457093308401	0.66	0.22	0.100859236803488	0.318947453811204	7.59105278635985e-15	0.999999999999771
"3388"	232	33	8	0.190072389906766	-0.137357230308075	1	2	0.0043011235636429	-1.07322905668511	0.4000400040004	10	0.106666666666667	2	0.100642463017438	1	0.000543478260869565	-0.4028	0.1367	0.232022177989609	5	1.11527051540193	0.82	0.7	1.490262335431	1.12681614483411	-2.04164463113443e-15	1.00000000000003	-5.36628143962572	-2.65416508007881	3	7761	0.00273396019752703	4.13744347829922	0.0006000600060006	7760	0.0833333333333333	0	0.000453995455463528	1	0.00178651183564091	0.224	-0.776	0.722839022593454	1	0	0.18	0.82	0.320985479865092	0.492390132325914	8.67785704405932e-15	1.00000000000013
"3389"	272	33	8	0.218197894014266	-0.127163925397172	1	1	0.00549547476422559	-1.04584731025604	0.414841484148415	11	0.166666666666667	8	0.104414295418342	7	0.000442869796279894	-0.4262	0.13665	0.23388704530441	4	1.1330499922878	0.84	0.82	1.5224759319766	1.12642511995893	1.23956400699399e-17	0.999999999999805	-4.18650179469488	-2.05626836568037	24	9705	0.00162644504573327	3.07980053246579	0.0008000800080008	9704	0.333333333333333	0	0.000813060098055275	40	0.00338983050847458	0.0296000000000001	-0.993	0.830012063267102	1	0	0.52	0.6	0.0763155441973157	0.397390619901113	-8.88467854842645e-14	0.999999999999986
"3390"	312	33	8	0.290400104547248	-0.0867985461346672	1	2	0.00290948027778294	-1.04782077248742	0.403540354035404	12	0.111111111111111	2	0.0958099931263529	1	0.000389863547758285	-0.4179	0.1339	0.229638712546723	4	1.12014591261946	0.86	0.82	1.52055845599174	1.12598501542662	2.04170458317776e-14	1.00000000000012	-3.73143560354606	-1.76541560252064	35	6445	0.026371931736658	1.47068309188685	0.0012001200120012	6444	0.166666666666667	521	0.000722767237993898	40	0.00142166619277794	0.3556	-0.9408	0.909490929300901	1	0.651723868403925	0.5	0.3	0.0314466061516577	0.132626967497824	-8.7296520012714e-14	1.00000000000021
"3391"	352	33	8	0.160414213915955	-0.161336878242239	1	2	0.00406129702839261	-1.11244805764172	0.421442144214421	12	0.0833333333333333	8	0.108301567097155	1	0.000437636761487965	-0.453	0.1535	0.237626466034574	6	1.14441567933263	0.8	0.76	1.49869922976437	1.12373423111557	-8.65320037846118e-15	1.00000000000008	-4.34724564804211	-2.06567506958117	21	8655	0.0166136298489557	2.02566655130419	0.0016001600160016	8598	0.251700680272109	0	0.000813510072806982	18	0.00499643112062812	0.8655	-0.9886	0.882493217418602	1	0.39588407623493	0.48	0.38	0.0517718515911438	0.160722540260587	1.09209530307908e-13	0.999999999999867
"3392"	392	33	8	0.31751155684023	-0.0760947466395617	1	2	0.00333649539647476	-0.994845426687272	0.406040604060406	10	0.166666666666667	4	0.0845211990656849	1	0.000457038391224863	-0.4376	0.1322	0.227686661537885	4	1.12220410010045	0.82	0.72	1.52209243677963	1.12951327979664	-2.07738271029712e-15	0.999999999999858	-8.39152667829278	-4.16472643683639	2	9247	0	17.7232731120154	0.001000100010001	9246	0.333333333333333	0	0.00101006910867136	21	0.00530503978779841	0.0754999999999999	-0.9948	0.5316167716354	1	0	0.44	0.32	0.541111722926696	0.313426221952647	7.56610107899291e-14	1.00000000000047
"3393"	33	34	8	-0.0428248492468944	-0.332039578723329	1	1	0.00607485930724424	-1.10744063218838	0.585258525852585	11	0.0426035969600227	4	0.0941236477996063	1	1	-0.3314	0.174	0.192723734941629	4	1.71931164628882	0.84	0.74	1.69351478982586	1.13590119373406	-2.75959255446878e-15	1.00000000000001	-5.6961645354986	-2.79059114136786	6	7495	0.00190375938082427	1.35464369287688	0.0013001300130013	7494	0.111111111111111	2415	0.00551341676589331	3	0.00399680255795364	0.2506	-0.991	0.731203794495822	1	0	0.52	0.38	0.209771872743375	0.393039818583682	-3.48348266898668e-14	1.00000000000034
"3394"	73	34	8	0.0119228046478292	-0.303359072389894	1	1	0.00618323410453864	-1.09529853192349	0.581458145814581	10	0.0437009997629426	5	0.0876957278299558	1	1	-0.3379	0.1606	0.190275245382641	4	1.70706885865344	0.82	0.78	1.68546139068946	1.13812874847225	1.53725698837093e-14	0.999999999999933	-8.63128039632605	-4.2831036474104	2	6364	0	11.4544942394669	0.001000100010001	6363	0.166666666666667	0	0.000768897873426475	4	0.00145222189950624	0.3765	-0.7403	0.442444393905165	1	0.656401716088505	0.86	0.66	0.743597186927614	0.438054957183716	-2.67219107952243e-14	1.00000000000026
"3395"	113	34	8	0.0703136923064271	-0.2686346214471	1	1	0.00457691417537551	-1.10621934994884	0.57035703570357	11	0.0464688733099733	4	0.0818519147652536	1	1	-0.3504	0.1717	0.204014023455516	5	1.68382491853529	0.84	0.8	1.65171381335597	1.12884162220859	6.7785888013816e-15	1.00000000000008	-4.12975583108676	-2.03425153516998	6	8502	0.005822760799016	0.348339961359025	0.001000100010001	8501	0.12962962962963	0	0.0134132258163784	10	0.00601202404809619	0.1499	-0.9941	0.899384006297568	1	0	0.24	0.12	0.169504877061375	0.27104268846239	4.64337096550693e-14	0.999999999999629
"3396"	153	34	8	0.0369448472478081	-0.287966319331743	1	1	0.00489653604151853	-1.07799206182957	0.572857285728573	11	0.0453402442621166	5	0.083671049238138	1	1	-0.3896	0.17235	0.204060846027804	6	1.69493708260451	0.82	0.76	1.68162643871974	1.128720663427	5.75495207044696e-15	1.00000000000001	-3.391097755229	-1.50413271661369	801	8086	0	1.91784347436666	0.0007000700070007	8085	0.106666666666667	910	0.000145579787371922	40	0.00163934426229508	0.1915	-0.894	0.870867260486118	1	0	0.34	0.88	0.00153398078788574	0.22346489526255	2.75399647531316e-13	1
